source,destination,cost,time(in hrs)
443,451,960,16
443,452,900,15
443,453,600,10
443,454,660,11
443,455,300,5
443,456,420,7
443,457,210,3.5
443,458,1740,29
443,459,480,8
443,460,540,9
443,461,570,9.5
443,462,660,11
443,463,180,3
443,464,1290,21.5
443,465,1710,28.5
443,466,1290,21.5
443,467,1290,21.5
443,468,1260,21
443,469,660,11
443,470,1380,23
443,471,1290,21.5
443,472,1560,26
443,473,1350,22.5
443,474,360,6
443,475,540,9
443,476,540,9
443,477,240,4
443,478,240,4
443,479,540,9
443,480,2010,33.5
443,481,1920,32
443,482,1920,32
443,483,1560,26
443,484,1920,32
443,485,180,3
443,486,780,13
443,487,1410,23.5
443,488,1410,23.5
443,489,1500,25
443,490,1290,21.5
443,491,1260,21
443,492,360,6
443,493,1080,18
443,494,690,11.5
443,495,1290,21.5
443,496,390,6.5
443,497,990,16.5
443,498,1350,22.5
443,499,870,14.5
443,500,450,7.5
443,501,1710,28.5
443,502,1650,27.5
443,503,2040,34
443,504,1260,21
443,505,1950,32.5
443,506,1020,17
443,507,1290,21.5
443,508,300,5
443,509,390,6.5
443,510,1530,25.5
443,511,1320,22
444,444,780,13
444,445,300,5
444,446,150,2.5
444,447,30,0.5
444,448,270,4.5
444,449,900,15
444,450,480,8
444,451,300,5
444,452,180,3
444,453,180,3
444,454,120,2
444,455,540,9
444,456,360,6
444,457,540,9
444,458,1170,19.5
444,459,300,5
444,460,210,3.5
444,461,330,5.5
444,462,240,4
444,463,570,9.5
444,464,510,8.5
444,465,1110,18.5
444,466,540,9
444,467,660,11
444,468,870,14.5
444,469,270,4.5
444,470,1080,18
444,471,900,15
444,472,930,15.5
444,473,690,11.5
444,474,420,7
444,475,510,8.5
444,476,510,8.5
444,477,600,10
444,478,540,9
444,479,240,4
444,480,1380,23
444,481,1320,22
444,482,1320,22
444,483,990,16.5
444,484,1320,22
444,485,570,9.5
444,486,180,3
444,487,750,12.5
444,488,750,12.5
444,489,930,15.5
444,490,570,9.5
444,491,570,9.5
444,492,420,7
444,493,480,8
444,494,90,1.5
444,495,540,9
444,496,1080,18
444,497,480,8
444,498,810,13.5
444,499,210,3.5
444,500,1110,18.5
444,501,1110,18.5
444,502,1050,17.5
444,503,1380,23
444,504,540,9
444,505,1170,19.5
444,506,240,4
444,507,660,11
444,508,1050,17.5
444,509,1050,17.5
444,510,750,12.5
444,511,690,11.5
445,445,990,16.5
445,446,780,13
445,447,840,14
445,448,630,10.5
445,449,1680,28
445,450,1230,20.5
445,451,480,8
445,452,600,10
445,453,900,15
445,454,930,15.5
445,455,1290,21.5
445,456,1050,17.5
445,457,1230,20.5
445,458,360,6
445,459,1020,17
445,460,990,16.5
445,461,1140,19
445,462,780,13
445,463,1260,21
445,464,660,11
445,465,330,5.5
445,466,300,5
445,467,120,2
445,468,1500,25
445,469,780,13
445,470,1740,29
445,471,1560,26
445,472,120,2
445,473,90,1.5
445,474,1110,18.5
445,475,1290,21.5
445,476,1290,21.5
445,477,1320,22
445,478,1260,21
445,479,960,16
445,480,600,10
445,481,510,8.5
445,482,510,8.5
445,483,210,3.5
445,484,510,8.5
445,485,1260,21
445,486,690,11.5
445,487,30,0.5
445,488,30,0.5
445,489,180,3
445,490,240,4
445,491,180,3
445,492,1170,19.5
445,493,330,5.5
445,494,810,13.5
445,495,300,5
445,496,1830,30.5
445,497,450,7.5
445,498,210,3.5
445,499,900,15
445,500,1860,31
445,501,330,5.5
445,502,240,4
445,503,600,10
445,504,330,5.5
445,505,600,10
445,506,750,12.5
445,507,120,2
445,508,1740,29
445,509,1800,30
445,510,390,6.5
445,511,120,2
446,446,180,3
446,447,300,5
446,448,330,5.5
446,449,840,14
446,450,600,10
446,451,480,8
446,452,390,6.5
446,453,120,2
446,454,240,4
446,455,330,5.5
446,456,60,1
446,457,240,4
446,458,1320,22
446,459,90,1.5
446,460,150,2.5
446,461,300,5
446,462,180,3
446,463,270,4.5
446,464,840,14
446,465,1260,21
446,466,810,13.5
446,467,840,14
446,468,1020,17
446,469,180,3
446,470,1200,20
446,471,1080,18
446,472,1110,18.5
446,473,870,14.5
446,474,120,2
446,475,420,7
446,476,420,7
446,477,330,5.5
446,478,270,4.5
446,479,60,1
446,480,1560,26
446,481,1470,24.5
446,482,1470,24.5
446,483,1140,19
446,484,1470,24.5
446,485,270,4.5
446,486,300,5
446,487,930,15.5
446,488,930,15.5
446,489,1050,17.5
446,490,780,13
446,491,780,13
446,492,180,3
446,493,630,10.5
446,494,210,3.5
446,495,810,13.5
446,496,840,14
446,497,570,9.5
446,498,930,15.5
446,499,480,8
446,500,870,14.5
446,501,1260,21
446,502,1200,20
446,503,1590,26.5
446,504,780,13
446,505,1440,24
446,506,540,9
446,507,840,14
446,508,780,13
446,509,810,13.5
446,510,1050,17.5
446,511,840,14
447,447,150,2.5
447,448,180,3
447,449,930,15.5
447,450,570,9.5
447,451,300,5
447,452,180,3
447,453,120,2
447,454,180,3
447,455,480,8
447,456,270,4.5
447,457,450,7.5
447,458,1140,19
447,459,210,3.5
447,460,180,3
447,461,360,6
447,462,90,1.5
447,463,480,8
447,464,630,10.5
447,465,1110,18.5
447,466,600,10
447,467,660,11
447,468,990,16.5
447,469,120,2
447,470,1200,20
447,471,1020,17
447,472,930,15.5
447,473,690,11.5
447,474,330,5.5
447,475,510,8.5
447,476,510,8.5
447,477,540,9
447,478,450,7.5
447,479,150,2.5
447,480,1380,23
447,481,1290,21.5
447,482,1290,21.5
447,483,960,16
447,484,1290,21.5
447,485,480,8
447,486,90,1.5
447,487,750,12.5
447,488,750,12.5
447,489,900,15
447,490,600,10
447,491,600,10
447,492,360,6
447,493,450,7.5
447,494,30,0.5
447,495,600,10
447,496,1020,17
447,497,420,7
447,498,780,13
447,499,330,5.5
447,500,1080,18
447,501,1110,18.5
447,502,1020,17
447,503,1380,23
447,504,570,9.5
447,505,1260,21
447,506,390,6.5
447,507,660,11
447,508,960,16
447,509,990,16.5
447,510,840,14
447,511,690,11.5
448,448,300,5
448,449,840,14
448,450,450,7.5
448,451,330,5.5
448,452,240,4
448,453,150,2.5
448,454,90,1.5
448,455,510,8.5
448,456,330,5.5
448,457,510,8.5
448,458,1200,20
448,459,270,4.5
448,460,180,3
448,461,270,4.5
448,462,240,4
448,463,540,9
448,464,540,9
448,465,1170,19.5
448,466,600,10
448,467,720,12
448,468,810,13.5
448,469,270,4.5
448,470,1020,17
448,471,870,14.5
448,472,990,16.5
448,473,720,12
448,474,390,6.5
448,475,450,7.5
448,476,450,7.5
448,477,540,9
448,478,510,8.5
448,479,210,3.5
448,480,1440,24
448,481,1350,22.5
448,482,1350,22.5
448,483,1050,17.5
448,484,1350,22.5
448,485,540,9
448,486,210,3.5
448,487,810,13.5
448,488,810,13.5
448,489,960,16
448,490,600,10
448,491,630,10.5
448,492,390,6.5
448,493,510,8.5
448,494,120,2
448,495,600,10
448,496,1050,17.5
448,497,540,9
448,498,870,14.5
448,499,180,3
448,500,1080,18
448,501,1170,19.5
448,502,1080,18
448,503,1440,24
448,504,570,9.5
448,505,1230,20.5
448,506,240,4
448,507,720,12
448,508,1020,17
448,509,1020,17
448,510,810,13.5
448,511,750,12.5
449,449,1110,18.5
449,450,750,12.5
449,451,180,3
449,452,150,2.5
449,453,270,4.5
449,454,360,6
449,455,660,11
449,456,390,6.5
449,457,570,9.5
449,458,990,16.5
449,459,390,6.5
449,460,360,6
449,461,540,9
449,462,120,2
449,463,600,10
449,464,630,10.5
449,465,930,15.5
449,466,510,8.5
449,467,510,8.5
449,468,1140,19
449,469,120,2
449,470,1350,22.5
449,471,1170,19.5
449,472,780,13
449,473,540,9
449,474,450,7.5
449,475,690,11.5
449,476,690,11.5
449,477,660,11
449,478,600,10
449,479,330,5.5
449,480,1230,20.5
449,481,1140,19
449,482,1140,19
449,483,810,13.5
449,484,1140,19
449,485,600,10
449,486,90,1.5
449,487,600,10
449,488,600,10
449,489,720,12
449,490,480,8
449,491,450,7.5
449,492,510,8.5
449,493,300,5
449,494,210,3.5
449,495,510,8.5
449,496,1170,19.5
449,497,240,4
449,498,600,10
449,499,480,8
449,500,1200,20
449,501,930,15.5
449,502,870,14.5
449,503,1230,20.5
449,504,480,8
449,505,1140,19
449,506,450,7.5
449,507,510,8.5
449,508,1080,18
449,509,1140,19
449,510,750,12.5
449,511,510,8.5
450,450,480,8
450,451,1200,20
450,452,1080,18
450,453,810,13.5
450,454,750,12.5
450,455,600,10
450,456,810,13.5
450,457,750,12.5
450,458,2070,34.5
450,459,750,12.5
450,460,750,12.5
450,461,570,9.5
450,462,990,16.5
450,463,750,12.5
450,464,1200,20
450,465,2010,33.5
450,466,1410,23.5
450,467,1560,26
450,468,600,10
450,469,1020,17
450,470,630,10.5
450,471,600,10
450,472,1830,30.5
450,473,1560,26
450,474,810,13.5
450,475,420,7
450,476,420,7
450,477,630,10.5
450,478,690,11.5
450,479,810,13.5
450,480,2280,38
450,481,2190,36.5
450,482,2190,36.5
450,483,1890,31.5
450,484,2190,36.5
450,485,750,12.5
450,486,1020,17
450,487,1650,27.5
450,488,1650,27.5
450,489,1830,30.5
450,490,1440,24
450,491,1470,24.5
450,492,690,11.5
450,493,1380,23
450,494,900,15
450,495,1410,23.5
450,496,720,12
450,497,1350,22.5
450,498,1710,28.5
450,499,780,13
450,500,720,12
450,501,2010,33.5
450,502,1950,32.5
450,503,2280,38
450,504,1380,23
450,505,1980,33
450,506,960,16
450,507,1560,26
450,508,780,13
450,509,690,11.5
450,510,1560,26
450,511,1590,26.5
451,451,780,13
451,452,660,11
451,453,510,8.5
451,454,390,6.5
451,455,540,9
451,456,600,10
451,457,660,11
451,458,1620,27
451,459,510,8.5
451,460,450,7.5
451,461,300,5
451,462,660,11
451,463,690,11.5
451,464,720,12
451,465,1560,26
451,466,960,16
451,467,1140,19
451,468,420,7
451,469,690,11.5
451,470,600,10
451,471,450,7.5
451,472,1380,23
451,473,1140,19
451,474,630,10.5
451,475,330,5.5
451,476,330,5.5
451,477,600,10
451,478,630,10.5
451,479,510,8.5
451,480,1830,30.5
451,481,1740,29
451,482,1740,29
451,483,1470,24.5
451,484,1740,29
451,485,690,11.5
451,486,660,11
451,487,1200,20
451,488,1200,20
451,489,1380,23
451,490,990,16.5
451,491,1020,17
451,492,540,9
451,493,960,16
451,494,540,9
451,495,960,16
451,496,990,16.5
451,497,990,16.5
451,498,1290,21.5
451,499,330,5.5
451,500,990,16.5
451,501,1590,26.5
451,502,1500,25
451,503,1800,30
451,504,930,15.5
451,505,1500,25
451,506,480,8
451,507,1140,19
451,508,990,16.5
451,509,930,15.5
451,510,1080,18
451,511,1170,19.5
452,452,90,1.5
452,453,420,7
452,454,420,7
452,455,780,13
452,456,540,9
452,457,750,12.5
452,458,870,14.5
452,459,510,8.5
452,460,480,8
452,461,630,10.5
452,462,300,5
452,463,780,13
452,464,480,8
452,465,810,13.5
452,466,300,5
452,467,360,6
452,468,1110,18.5
452,469,330,5.5
452,470,1320,22
452,471,1140,19
452,472,630,10.5
452,473,390,6.5
452,474,600,10
452,475,780,13
452,476,780,13
452,477,840,14
452,478,750,12.5
452,479,450,7.5
452,480,1080,18
452,481,1020,17
452,482,1020,17
452,483,690,11.5
452,484,1020,17
452,485,780,13
452,486,180,3
452,487,450,7.5
452,488,450,7.5
452,489,600,10
452,490,300,5
452,491,300,5
452,492,660,11
452,493,150,2.5
452,494,300,5
452,495,300,5
452,496,1320,22
452,497,240,4
452,498,510,8.5
452,499,450,7.5
452,500,1380,23
452,501,810,13.5
452,502,750,12.5
452,503,1080,18
452,504,300,5
452,505,960,16
452,506,360,6
452,507,360,6
452,508,1260,21
452,509,1290,21.5
452,510,540,9
452,511,390,6.5
453,453,300,5
453,454,330,5.5
453,455,690,11.5
453,456,450,7.5
453,457,660,11
453,458,960,16
453,459,420,7
453,460,390,6.5
453,461,510,8.5
453,462,240,4
453,463,690,11.5
453,464,480,8
453,465,930,15.5
453,466,390,6.5
453,467,480,8
453,468,1020,17
453,469,240,4
453,470,1260,21
453,471,1080,18
453,472,750,12.5
453,473,480,8
453,474,510,8.5
453,475,690,11.5
453,476,690,11.5
453,477,720,12
453,478,660,11
453,479,360,6
453,480,1200,20
453,481,1110,18.5
453,482,1110,18.5
453,483,780,13
453,484,1110,18.5
453,485,690,11.5
453,486,90,1.5
453,487,570,9.5
453,488,570,9.5
453,489,720,12
453,490,390,6.5
453,491,390,6.5
453,492,570,9.5
453,493,270,4.5
453,494,210,3.5
453,495,390,6.5
453,496,1230,20.5
453,497,300,5
453,498,630,10.5
453,499,360,6
453,500,1290,21.5
453,501,930,15.5
453,502,840,14
453,503,1200,20
453,504,360,6
453,505,1050,17.5
453,506,300,5
453,507,480,8
453,508,1170,19.5
453,509,1200,20
453,510,630,10.5
453,511,510,8.5
454,454,120,2
454,455,360,6
454,456,180,3
454,457,360,6
454,458,1260,21
454,459,120,2
454,460,60,1
454,461,240,4
454,462,150,2.5
454,463,390,6.5
454,464,690,11.5
454,465,1230,20.5
454,466,690,11.5
454,467,780,13
454,468,930,15.5
454,469,180,3
454,470,1110,18.5
454,471,960,16
454,472,1050,17.5
454,473,810,13.5
454,474,240,4
454,475,390,6.5
454,476,390,6.5
454,477,420,7
454,478,360,6
454,479,60,1
454,480,1500,25
454,481,1410,23.5
454,482,1410,23.5
454,483,1080,18
454,484,1410,23.5
454,485,390,6.5
454,486,210,3.5
454,487,870,14.5
454,488,870,14.5
454,489,1020,17
454,490,720,12
454,491,720,12
454,492,240,4
454,493,570,9.5
454,494,90,1.5
454,495,720,12
454,496,930,15.5
454,497,540,9
454,498,900,15
454,499,330,5.5
454,500,960,16
454,501,1230,20.5
454,502,1140,19
454,503,1500,25
454,504,690,11.5
454,505,1350,22.5
454,506,420,7
454,507,780,13
454,508,870,14.5
454,509,900,15
454,510,930,15.5
454,511,810,13.5
455,455,420,7
455,456,270,4.5
455,457,450,7.5
455,458,1290,21.5
455,459,180,3
455,460,120,2
455,461,180,3
455,462,270,4.5
455,463,480,8
455,464,630,10.5
455,465,1260,21
455,466,690,11.5
455,467,810,13.5
455,468,780,13
455,469,300,5
455,470,990,16.5
455,471,840,14
455,472,1080,18
455,473,810,13.5
455,474,330,5.5
455,475,360,6
455,476,360,6
455,477,450,7.5
455,478,420,7
455,479,150,2.5
455,480,1530,25.5
455,481,1440,24
455,482,1440,24
455,483,1140,19
455,484,1440,24
455,485,480,8
455,486,270,4.5
455,487,900,15
455,488,900,15
455,489,1050,17.5
455,490,720,12
455,491,720,12
455,492,300,5
455,493,600,10
455,494,150,2.5
455,495,690,11.5
455,496,960,16
455,497,600,10
455,498,960,16
455,499,210,3.5
455,500,990,16.5
455,501,1260,21
455,502,1170,19.5
455,503,1530,25.5
455,504,660,11
455,505,1320,22
455,506,330,5.5
455,507,810,13.5
455,508,900,15
455,509,930,15.5
455,510,900,15
455,511,840,14
456,456,270,4.5
456,457,150,2.5
456,458,1650,27.5
456,459,270,4.5
456,460,300,5
456,461,270,4.5
456,462,510,8.5
456,463,150,2.5
456,464,1050,17.5
456,465,1590,26.5
456,466,1080,18
456,467,1140,19
456,468,960,16
456,469,510,8.5
456,470,1080,18
456,471,990,16.5
456,472,1440,24
456,473,1170,19.5
456,474,210,3.5
456,475,240,4
456,476,240,4
456,477,60,1
456,478,90,1.5
456,479,330,5.5
456,480,1890,31.5
456,481,1800,30
456,482,1800,30
456,483,1470,24.5
456,484,1800,30
456,485,150,2.5
456,486,600,10
456,487,1260,21
456,488,1260,21
456,489,1380,23
456,490,1110,18.5
456,491,1110,18.5
456,492,120,2
456,493,930,15.5
456,494,480,8
456,495,1110,18.5
456,496,540,9
456,497,900,15
456,498,1260,21
456,499,600,10
456,500,570,9.5
456,501,1590,26.5
456,502,1530,25.5
456,503,1890,31.5
456,504,1080,18
456,505,1740,29
456,506,750,12.5
456,507,1170,19.5
456,508,480,8
456,509,510,8.5
456,510,1320,22
456,511,1170,19.5
457,457,180,3
457,458,1380,23
457,459,90,1.5
457,460,150,2.5
457,461,300,5
457,462,240,4
457,463,210,3.5
457,464,900,15
457,465,1320,22
457,466,870,14.5
457,467,900,15
457,468,1020,17
457,469,240,4
457,470,1200,20
457,471,1080,18
457,472,1170,19.5
457,473,930,15.5
457,474,60,1
457,475,390,6.5
457,476,390,6.5
457,477,270,4.5
457,478,210,3.5
457,479,120,2
457,480,1620,27
457,481,1530,25.5
457,482,1530,25.5
457,483,1200,20
457,484,1530,25.5
457,485,210,3.5
457,486,360,6
457,487,990,16.5
457,488,990,16.5
457,489,1110,18.5
457,490,870,14.5
457,491,840,14
457,492,120,2
457,493,690,11.5
457,494,270,4.5
457,495,870,14.5
457,496,750,12.5
457,497,630,10.5
457,498,990,16.5
457,499,510,8.5
457,500,810,13.5
457,501,1350,22.5
457,502,1260,21
457,503,1650,27.5
457,504,840,14
457,505,1530,25.5
457,506,600,10
457,507,900,15
457,508,690,11.5
457,509,750,12.5
457,510,1110,18.5
457,511,930,15.5
458,458,1560,26
458,459,240,4
458,460,330,5.5
458,461,360,6
458,462,450,7.5
458,463,0,0
458,464,1080,18
458,465,1530,25.5
458,466,1080,18
458,467,1080,18
458,468,1080,18
458,469,450,7.5
458,470,1230,20.5
458,471,1110,18.5
458,472,1380,23
458,473,1140,19
458,474,120,2
458,475,390,6.5
458,476,390,6.5
458,477,120,2
458,478,60,1
458,479,300,5
458,480,1830,30.5
458,481,1740,29
458,482,1740,29
458,483,1380,23
458,484,1740,29
458,485,0,0
458,486,570,9.5
458,487,1200,20
458,488,1200,20
458,489,1320,22
458,490,1050,17.5
458,491,1050,17.5
458,492,150,2.5
458,493,870,14.5
458,494,450,7.5
458,495,1080,18
458,496,570,9.5
458,497,810,13.5
458,498,1170,19.5
458,499,660,11
458,500,630,10.5
458,501,1530,25.5
458,502,1470,24.5
458,503,1830,30.5
458,504,1050,17.5
458,505,1710,28.5
458,506,780,13
458,507,1110,18.5
458,508,510,8.5
458,509,540,9
458,510,1290,21.5
458,511,1110,18.5
459,459,1380,23
459,460,1350,22.5
459,461,1500,25
459,462,1140,19
459,463,1590,26.5
459,464,990,16.5
459,465,30,0.5
459,466,660,11
459,467,480,8
459,468,1860,31
459,469,1110,18.5
459,470,2100,35
459,471,1920,32
459,472,210,3.5
459,473,480,8
459,474,1440,24
459,475,1680,28
459,476,1680,28
459,477,1680,28
459,478,1590,26.5
459,479,1320,22
459,480,240,4
459,481,150,2.5
459,482,150,2.5
459,483,180,3
459,484,150,2.5
459,485,1590,26.5
459,486,1050,17.5
459,487,390,6.5
459,488,390,6.5
459,489,240,4
459,490,630,10.5
459,491,570,9.5
459,492,1500,25
459,493,690,11.5
459,494,1170,19.5
459,495,660,11
459,496,2160,36
459,497,750,12.5
459,498,390,6.5
459,499,1290,21.5
459,500,2190,36.5
459,501,30,0.5
459,502,120,2
459,503,300,5
459,504,690,11.5
459,505,630,10.5
459,506,1140,19
459,507,480,8
459,508,2070,34.5
459,509,2130,35.5
459,510,660,11
459,511,450,7.5
460,460,60,1
460,461,210,3.5
460,462,240,4
460,463,270,4.5
460,464,810,13.5
460,465,1320,22
460,466,810,13.5
460,467,870,14.5
460,468,930,15.5
460,469,240,4
460,470,1110,18.5
460,471,990,16.5
460,472,1170,19.5
460,473,900,15
460,474,120,2
460,475,330,5.5
460,476,330,5.5
460,477,300,5
460,478,240,4
460,479,60,1
460,480,1620,27
460,481,1530,25.5
460,482,1530,25.5
460,483,1200,20
460,484,1530,25.5
460,485,270,4.5
460,486,330,5.5
460,487,990,16.5
460,488,990,16.5
460,489,1110,18.5
460,490,810,13.5
460,491,810,13.5
460,492,120,2
460,493,660,11
460,494,210,3.5
460,495,840,14
460,496,810,13.5
460,497,630,10.5
460,498,990,16.5
460,499,420,7
460,500,840,14
460,501,1320,22
460,502,1260,21
460,503,1620,27
460,504,810,13.5
460,505,1470,24.5
460,506,510,8.5
460,507,900,15
460,508,750,12.5
460,509,780,13
460,510,1050,17.5
460,511,900,15
461,461,150,2.5
461,462,240,4
461,463,330,5.5
461,464,750,12.5
461,465,1320,22
461,466,780,13
461,467,870,14.5
461,468,870,14.5
461,469,270,4.5
461,470,1050,17.5
461,471,900,15
461,472,1140,19
461,473,870,14.5
461,474,210,3.5
461,475,300,5
461,476,300,5
461,477,360,6
461,478,300,5
461,479,60,1
461,480,1590,26.5
461,481,1500,25
461,482,1500,25
461,483,1170,19.5
461,484,1500,25
461,485,330,5.5
461,486,300,5
461,487,960,16
461,488,960,16
461,489,1110,18.5
461,490,780,13
461,491,780,13
461,492,180,3
461,493,660,11
461,494,180,3
461,495,780,13
461,496,840,14
461,497,630,10.5
461,498,990,16.5
461,499,330,5.5
461,500,900,15
461,501,1320,22
461,502,1230,20.5
461,503,1590,26.5
461,504,750,12.5
461,505,1410,23.5
461,506,450,7.5
461,507,870,14.5
461,508,810,13.5
461,509,810,13.5
461,510,990,16.5
461,511,870,14.5
462,462,420,7
462,463,390,6.5
462,464,780,13
462,465,1440,24
462,466,900,15
462,467,990,16.5
462,468,720,12
462,469,420,7
462,470,900,15
462,471,780,13
462,472,1290,21.5
462,473,1020,17
462,474,300,5
462,475,150,2.5
462,476,150,2.5
462,477,330,5.5
462,478,330,5.5
462,479,240,4
462,480,1740,29
462,481,1650,27.5
462,482,1650,27.5
462,483,1320,22
462,484,1650,27.5
462,485,390,6.5
462,486,450,7.5
462,487,1080,18
462,488,1080,18
462,489,1260,21
462,490,900,15
462,491,930,15.5
462,492,210,3.5
462,493,780,13
462,494,330,5.5
462,495,900,15
462,496,780,13
462,497,780,13
462,498,1140,19
462,499,330,5.5
462,500,810,13.5
462,501,1470,24.5
462,502,1380,23
462,503,1740,29
462,504,870,14.5
462,505,1500,25
462,506,480,8
462,507,990,16.5
462,508,750,12.5
462,509,750,12.5
462,510,1080,18
462,511,1020,17
463,463,450,7.5
463,464,720,12
463,465,1080,18
463,466,630,10.5
463,467,630,10.5
463,468,1080,18
463,469,0,0
463,470,1290,21.5
463,471,1110,18.5
463,472,930,15.5
463,473,690,11.5
463,474,300,5
463,475,570,9.5
463,476,570,9.5
463,477,510,8.5
463,478,450,7.5
463,479,180,3
463,480,1380,23
463,481,1290,21.5
463,482,1290,21.5
463,483,960,16
463,484,1290,21.5
463,485,450,7.5
463,486,120,2
463,487,750,12.5
463,488,750,12.5
463,489,870,14.5
463,490,630,10.5
463,491,600,10
463,492,360,6
463,493,420,7
463,494,120,2
463,495,630,10.5
463,496,1020,17
463,497,360,6
463,498,750,12.5
463,499,450,7.5
463,500,1050,17.5
463,501,1080,18
463,502,1020,17
463,503,1380,23
463,504,600,10
463,505,1290,21.5
463,506,480,8
463,507,660,11
463,508,960,16
463,509,990,16.5
463,510,870,14.5
463,511,660,11
464,464,1110,18.5
464,465,1530,25.5
464,466,1080,18
464,467,1110,18.5
464,468,1110,18.5
464,469,450,7.5
464,470,1260,21
464,471,1140,19
464,472,1380,23
464,473,1140,19
464,474,150,2.5
464,475,390,6.5
464,476,390,6.5
464,477,120,2
464,478,60,1
464,479,330,5.5
464,480,1830,30.5
464,481,1740,29
464,482,1740,29
464,483,1410,23.5
464,484,1740,29
464,485,0,0
464,486,570,9.5
464,487,1230,20.5
464,488,1230,20.5
464,489,1320,22
464,490,1080,18
464,491,1050,17.5
464,492,150,2.5
464,493,900,15
464,494,480,8
464,495,1080,18
464,496,540,9
464,497,810,13.5
464,498,1200,20
464,499,690,11.5
464,500,600,10
464,501,1530,25.5
464,502,1470,24.5
464,503,1860,31
464,504,1080,18
464,505,1740,29
464,506,810,13.5
464,507,1110,18.5
464,508,480,8
464,509,540,9
464,510,1320,22
464,511,1140,19
465,465,960,16
465,466,360,6
465,467,630,10.5
465,468,870,14.5
465,469,720,12
465,470,1110,18.5
465,471,930,15.5
465,472,780,13
465,473,570,9.5
465,474,960,16
465,475,930,15.5
465,476,930,15.5
465,477,1110,18.5
465,478,1050,17.5
465,479,780,13
465,480,1170,19.5
465,481,1080,18
465,482,1080,18
465,483,870,14.5
465,484,1080,18
465,485,1110,18.5
465,486,570,9.5
465,487,630,10.5
465,488,630,10.5
465,489,840,14
465,490,420,7
465,491,510,8.5
465,492,930,15.5
465,493,540,9
465,494,630,10.5
465,495,330,5.5
465,496,1590,26.5
465,497,690,11.5
465,498,810,13.5
465,499,450,7.5
465,500,1620,27
465,501,960,16
465,502,870,14.5
465,503,1110,18.5
465,504,330,5.5
465,505,750,12.5
465,506,300,5
465,507,600,10
465,508,1560,26
465,509,1560,26
465,510,360,6
465,511,660,11
466,466,630,10.5
466,467,450,7.5
